Element Number,Area,Von Mises Stress
6044,2.10E-02,2.09E-02
6045,2.08E-02,2.23E-02
6046,2.07E-02,2.38E-02
6047,2.05E-02,2.52E-02
6048,2.04E-02,2.67E-02
6049,2.03E-02,2.82E-02
6050,2.02E-02,2.96E-02
6051,2.00E-02,3.11E-02
6052,1.99E-02,3.25E-02
6053,1.99E-02,3.40E-02
6054,1.98E-02,3.55E-02
6055,1.97E-02,3.69E-02
6056,1.97E-02,3.84E-02
6057,2.00E-02,3.99E-02
6058,2.03E-02,4.13E-02
6059,2.04E-02,4.28E-02
6060,2.01E-02,4.42E-02
6061,1.88E-02,4.55E-02
6062,1.49E-02,4.67E-02
6063,2.19E-02,4.83E-02
6064,2.35E-02,4.99E-02
6065,2.63E-02,1.45E-02
6066,2.76E-02,1.50E-02
6067,2.90E-02,1.52E-02
6068,2.86E-02,3.24E-02
6069,2.07E-02,2.93E-02
6070,1.98E-02,2.89E-02
6071,1.90E-02,2.86E-02
6072,1.76E-02,2.77E-02
6073,1.82E-02,2.82E-02
6074,1.46E-02,2.75E-02
6075,1.47E-02,2.71E-02
6076,1.61E-02,2.68E-02
6077,1.70E-02,2.64E-02
6078,1.77E-02,2.61E-02
6079,1.55E-02,2.47E-02
6080,1.34E-02,2.43E-02
6081,1.49E-02,2.40E-02
6082,1.69E-02,2.30E-02
6083,1.62E-02,2.36E-02
6084,1.79E-02,2.26E-02
6085,1.88E-02,2.21E-02
6086,1.99E-02,2.16E-02
6087,2.11E-02,2.11E-02
6088,2.23E-02,2.06E-02
6089,2.36E-02,2.00E-02
6090,2.48E-02,1.95E-02
6091,2.61E-02,1.89E-02
6092,2.69E-02,1.83E-02
6093,2.82E-02,1.78E-02
6094,2.89E-02,1.73E-02
6095,2.95E-02,1.68E-02
6096,3.00E-02,1.64E-02
6097,3.07E-02,1.53E-02
6098,3.11E-02,1.55E-02
6099,3.07E-02,1.60E-02
6100,3.11E-02,1.57E-02
6101,3.01E-02,1.52E-02
6102,2.99E-02,1.52E-02
6103,2.13E-02,1.65E-02
6104,2.23E-02,6.25E-03
6105,2.42E-02,3.13E-02
6106,2.16E-02,2.97E-02
6107,2.29E-02,3.04E-02
6108,2.21E-02,5.29E-03
6109,2.19E-02,5.08E-03
6110,2.17E-02,5.64E-03
6111,2.14E-02,6.75E-03
6112,2.11E-02,8.15E-03
6113,2.10E-02,9.71E-03
6114,2.10E-02,1.13E-02
6115,2.10E-02,1.30E-02
6116,2.11E-02,1.48E-02
6117,2.98E-02,1.56E-02
6118,3.09E-02,1.62E-02
6119,3.10E-02,1.60E-02
6120,3.07E-02,1.58E-02
6121,3.03E-02,1.57E-02
6122,3.01E-02,1.66E-02
6123,2.97E-02,1.70E-02
6124,2.91E-02,1.74E-02
6125,2.84E-02,1.79E-02
6126,2.74E-02,1.85E-02
6127,2.65E-02,1.90E-02
6128,2.53E-02,1.96E-02
6129,2.41E-02,2.01E-02
6130,2.28E-02,2.07E-02
6131,2.15E-02,2.12E-02
6132,2.05E-02,2.18E-02
6133,1.90E-02,2.22E-02
6134,1.80E-02,2.27E-02
6135,1.71E-02,2.32E-02
6136,1.65E-02,2.37E-02
6137,1.55E-02,2.41E-02
6138,1.44E-02,2.45E-02
6139,1.34E-02,2.48E-02
6140,2.12E-02,2.53E-02
6141,1.73E-02,2.64E-02
6142,1.69E-02,2.67E-02
6143,1.63E-02,2.70E-02
6144,1.55E-02,2.73E-02
6145,1.68E-02,2.76E-02
6146,1.69E-02,2.79E-02
6147,1.81E-02,2.84E-02
6148,1.90E-02,2.88E-02
6149,2.06E-02,2.95E-02
6150,1.98E-02,2.91E-02
6151,2.41E-02,3.38E-02
6152,2.53E-02,3.29E-02
6153,2.82E-02,3.24E-02
6154,2.90E-02,1.56E-02
6155,2.79E-02,1.56E-02
6156,2.49E-02,1.49E-02
6157,2.60E-02,1.55E-02
6158,2.15E-02,4.98E-02
6159,2.02E-02,4.83E-02
6160,1.95E-02,4.67E-02
6161,1.86E-02,4.53E-02
6162,1.98E-02,4.39E-02
6163,2.02E-02,4.25E-02
6164,2.03E-02,4.11E-02
6165,2.01E-02,3.97E-02
6166,1.98E-02,3.82E-02
6167,1.98E-02,3.67E-02
6168,1.98E-02,3.53E-02
6169,1.99E-02,3.38E-02
6170,2.00E-02,3.23E-02
6171,2.01E-02,3.09E-02
6172,2.02E-02,2.94E-02
6173,2.03E-02,2.79E-02
6174,2.04E-02,2.65E-02
6175,2.06E-02,2.50E-02
6176,2.07E-02,2.35E-02
6177,2.08E-02,2.21E-02
6178,2.10E-02,2.06E-02
6179,2.11E-02,1.91E-02
6180,2.14E-02,1.76E-02
6181,2.24E-02,2.87E-02
6182,2.24E-02,2.59E-02
6183,2.25E-02,2.31E-02
6184,2.25E-02,2.04E-02
6185,2.28E-02,1.78E-02
6186,2.27E-02,1.53E-02
6187,2.26E-02,1.28E-02
6188,2.24E-02,8.27E-03
6189,2.24E-02,1.05E-02
6190,2.48E-02,3.14E-02
6191,2.17E-02,2.99E-02
6192,2.22E-02,6.44E-03
6193,2.14E-02,1.62E-02
6194,2.14E-02,1.44E-02
6195,2.12E-02,1.27E-02
6196,2.11E-02,1.10E-02
6197,2.11E-02,9.38E-03
6198,2.12E-02,7.84E-03
6199,2.13E-02,6.46E-03
6200,2.16E-02,5.41E-03
6201,2.19E-02,4.97E-03
6202,2.21E-02,5.35E-03
6203,2.24E-02,3.07E-02
6204,2.24E-02,8.52E-03
6205,2.25E-02,1.07E-02
6206,2.26E-02,1.31E-02
6207,2.27E-02,1.55E-02
6208,2.28E-02,1.80E-02
6209,2.25E-02,2.06E-02
6210,2.26E-02,2.32E-02
6211,2.29E-02,2.87E-02
6212,2.28E-02,2.59E-02
6213,2.13E-02,1.74E-02
6214,2.12E-02,1.88E-02
6215,2.10E-02,2.03E-02
6216,2.09E-02,2.18E-02
6217,2.07E-02,2.33E-02
6218,2.06E-02,2.48E-02
6219,2.04E-02,2.62E-02
6220,2.03E-02,2.77E-02
6221,2.02E-02,2.92E-02
6222,2.01E-02,3.07E-02
6223,2.00E-02,3.21E-02
6224,1.99E-02,3.36E-02
6225,1.98E-02,3.51E-02
6226,1.98E-02,3.65E-02
6227,1.98E-02,3.80E-02
6228,2.00E-02,3.95E-02
6229,2.01E-02,4.09E-02
6230,2.00E-02,4.23E-02
6231,1.94E-02,4.37E-02
6232,1.89E-02,4.51E-02
6233,1.97E-02,4.66E-02
6234,2.06E-02,4.80E-02
6235,2.08E-02,4.96E-02
6236,2.68E-02,1.59E-02
6237,2.85E-02,1.60E-02
6238,2.58E-02,3.22E-02
6239,2.48E-02,3.26E-02
6240,2.46E-02,3.33E-02
6241,2.05E-02,2.97E-02
6242,1.98E-02,2.93E-02
6243,1.90E-02,2.89E-02
6244,1.68E-02,2.81E-02
6245,1.79E-02,2.86E-02
6246,1.62E-02,2.78E-02
6247,1.64E-02,2.75E-02
6248,1.65E-02,2.72E-02
6249,1.50E-02,2.69E-02
6250,1.60E-02,2.66E-02
6251,1.11E-02,2.65E-02
6252,1.95E-02,2.54E-02
6253,1.60E-02,2.58E-02
6254,1.08E-02,2.62E-02
6255,1.41E-02,2.50E-02
6256,1.49E-02,2.46E-02
6257,1.59E-02,2.42E-02
6258,1.73E-02,2.33E-02
6259,1.68E-02,2.38E-02
6260,1.83E-02,2.28E-02
6261,1.96E-02,2.24E-02
6262,2.08E-02,2.18E-02
6263,2.20E-02,2.13E-02
6264,2.34E-02,2.08E-02
6265,2.46E-02,2.02E-02
6266,2.58E-02,1.97E-02
6267,2.70E-02,1.91E-02
6268,2.77E-02,1.86E-02
6269,2.87E-02,1.81E-02
6270,2.93E-02,1.76E-02
6271,2.98E-02,1.72E-02
6272,3.04E-02,1.61E-02
6273,3.08E-02,1.63E-02
6274,3.04E-02,1.68E-02
6275,3.08E-02,1.65E-02
6276,2.97E-02,1.61E-02
6277,2.91E-02,1.60E-02
6278,2.10E-02,1.58E-02
6279,2.24E-02,1.54E-02
6280,2.14E-02,1.59E-02
6281,2.24E-02,6.63E-03
6282,2.42E-02,3.15E-02
6283,2.16E-02,3.01E-02
6284,2.24E-02,3.08E-02
6285,2.22E-02,5.42E-03
6286,2.20E-02,4.90E-03
6287,2.17E-02,5.21E-03
6288,2.15E-02,6.18E-03
6289,2.12E-02,7.54E-03
6290,2.11E-02,9.07E-03
6291,2.11E-02,1.07E-02
6292,2.12E-02,1.24E-02
6293,2.14E-02,1.41E-02
6294,2.28E-02,1.61E-02
6295,2.94E-02,1.65E-02
6296,3.06E-02,1.70E-02
6297,3.07E-02,1.68E-02
6298,3.04E-02,1.66E-02
6299,3.01E-02,1.65E-02
6300,2.99E-02,1.74E-02
6301,2.94E-02,1.78E-02
6302,2.89E-02,1.82E-02
6303,2.82E-02,1.87E-02
6304,2.72E-02,1.92E-02
6305,2.63E-02,1.98E-02
6306,2.51E-02,2.03E-02
6307,2.39E-02,2.09E-02
6308,2.26E-02,2.14E-02
6309,2.12E-02,2.19E-02
6310,2.03E-02,2.24E-02
6311,1.86E-02,2.29E-02
6312,1.76E-02,2.34E-02
6313,1.71E-02,2.39E-02
6314,1.63E-02,2.43E-02
6315,1.54E-02,2.47E-02
6316,1.49E-02,2.51E-02
6317,1.51E-02,2.54E-02
6318,1.51E-02,2.59E-02
6319,1.34E-02,2.63E-02
6320,1.12E-02,2.66E-02
6321,1.40E-02,2.68E-02
6322,1.53E-02,2.71E-02
6323,1.62E-02,2.74E-02
6324,1.67E-02,2.77E-02
6325,1.68E-02,2.80E-02
6326,1.72E-02,2.83E-02
6327,1.80E-02,2.87E-02
6328,1.87E-02,2.91E-02
6329,2.07E-02,2.98E-02
6330,1.97E-02,2.94E-02
6331,2.51E-02,3.28E-02
6332,2.45E-02,3.23E-02
6333,2.45E-02,3.20E-02
6334,2.88E-02,1.64E-02
6335,2.79E-02,1.64E-02
6336,2.63E-02,1.63E-02
6337,2.07E-02,4.94E-02
6338,2.07E-02,4.78E-02
6339,2.03E-02,4.64E-02
6340,1.97E-02,4.49E-02
6341,1.96E-02,4.35E-02
6342,1.98E-02,4.21E-02
6343,2.01E-02,4.07E-02
6344,2.00E-02,3.92E-02
6345,1.99E-02,3.78E-02
6346,1.99E-02,3.63E-02
6347,1.99E-02,3.49E-02
6348,1.99E-02,3.34E-02
6349,2.00E-02,3.19E-02
6350,2.01E-02,3.05E-02
6351,2.02E-02,2.90E-02
6352,2.03E-02,2.75E-02
6353,2.04E-02,2.60E-02
6354,2.06E-02,2.46E-02
6355,2.07E-02,2.31E-02
6356,2.09E-02,2.16E-02
6357,2.10E-02,2.01E-02
6358,2.12E-02,1.86E-02
6359,2.14E-02,1.71E-02
6360,2.32E-02,2.89E-02
6361,2.33E-02,2.60E-02
6362,2.27E-02,2.32E-02
6363,2.27E-02,2.07E-02
6364,2.27E-02,1.81E-02
6365,2.27E-02,1.57E-02
6366,2.26E-02,1.33E-02
6367,2.25E-02,8.74E-03
6368,2.25E-02,1.09E-02
6369,2.39E-02,3.15E-02
6370,2.15E-02,3.03E-02
6371,2.23E-02,6.82E-03
6372,2.13E-02,1.56E-02
6373,2.14E-02,1.38E-02
6374,2.12E-02,1.21E-02
6375,2.12E-02,1.04E-02
6376,2.12E-02,8.78E-03
6377,2.13E-02,7.26E-03
6378,2.14E-02,5.94E-03
6379,2.17E-02,5.03E-03
6380,2.20E-02,4.85E-03
6381,2.22E-02,5.50E-03
6382,2.27E-02,3.09E-02
6383,2.24E-02,8.93E-03
6384,2.25E-02,1.11E-02
6385,2.26E-02,1.34E-02
6386,2.27E-02,1.58E-02
6387,2.27E-02,1.82E-02
6388,2.26E-02,2.07E-02
6389,2.30E-02,2.32E-02
6390,2.35E-02,2.91E-02
6391,2.34E-02,2.60E-02
6392,2.15E-02,1.68E-02
6393,2.12E-02,1.83E-02
6394,2.10E-02,1.98E-02
6395,2.09E-02,2.13E-02
6396,2.07E-02,2.28E-02
6397,2.06E-02,2.43E-02
6398,2.04E-02,2.58E-02
6399,2.03E-02,2.73E-02
6400,2.02E-02,2.88E-02
6401,2.01E-02,3.03E-02
6402,2.00E-02,3.18E-02
6403,2.00E-02,3.32E-02
6404,1.99E-02,3.47E-02
6405,1.99E-02,3.61E-02
6406,2.00E-02,3.76E-02
6407,2.00E-02,3.90E-02
6408,2.01E-02,4.05E-02
6409,1.99E-02,4.19E-02
6410,1.99E-02,4.33E-02
6411,2.02E-02,4.48E-02
6412,2.05E-02,4.62E-02
6413,2.08E-02,4.76E-02
6414,2.08E-02,4.92E-02
6415,2.87E-02,1.68E-02
6416,2.86E-02,1.68E-02
6417,2.40E-02,3.18E-02
6418,2.48E-02,3.19E-02
6419,2.52E-02,3.23E-02
6420,2.06E-02,2.99E-02
6421,1.95E-02,2.95E-02
6422,1.90E-02,2.92E-02
6423,1.72E-02,2.84E-02
6424,1.79E-02,2.88E-02
6425,1.69E-02,2.81E-02
6426,1.66E-02,2.78E-02
6427,1.60E-02,2.75E-02
6428,1.55E-02,2.73E-02
6429,1.49E-02,2.70E-02
6430,1.49E-02,2.67E-02
6431,1.46E-02,2.55E-02
6432,1.47E-02,2.60E-02
6433,1.46E-02,2.64E-02
6434,1.51E-02,2.52E-02
6435,1.60E-02,2.48E-02
6436,1.67E-02,2.44E-02
6437,1.80E-02,2.35E-02
6438,1.75E-02,2.40E-02
6439,1.94E-02,2.30E-02
6440,2.06E-02,2.25E-02
6441,2.19E-02,2.20E-02
6442,2.32E-02,2.15E-02
6443,2.45E-02,2.09E-02
6444,2.54E-02,2.04E-02
6445,2.70E-02,1.98E-02
6446,2.74E-02,1.93E-02
6447,2.85E-02,1.88E-02
6448,2.91E-02,1.84E-02
6449,2.95E-02,1.79E-02
6450,3.01E-02,1.70E-02
6451,3.06E-02,1.71E-02
6452,3.01E-02,1.76E-02
6453,3.06E-02,1.73E-02
6454,2.97E-02,1.69E-02
6455,2.90E-02,1.69E-02
6456,2.33E-02,1.67E-02
6457,2.13E-02,1.53E-02
6458,2.25E-02,6.99E-03
6459,2.36E-02,3.14E-02
6460,2.14E-02,3.03E-02
6461,2.26E-02,3.09E-02
6462,2.23E-02,5.59E-03
6463,2.20E-02,4.81E-03
6464,2.18E-02,4.88E-03
6465,2.15E-02,5.70E-03
6466,2.13E-02,6.99E-03
6467,2.12E-02,8.51E-03
6468,2.12E-02,1.01E-02
6469,2.13E-02,1.18E-02
6470,2.12E-02,1.36E-02
6471,2.94E-02,1.73E-02
6472,3.04E-02,1.78E-02
6473,3.05E-02,1.76E-02
6474,3.04E-02,1.74E-02
6475,2.98E-02,1.73E-02
6476,2.96E-02,1.81E-02
6477,2.92E-02,1.85E-02
6478,2.86E-02,1.90E-02
6479,2.79E-02,1.94E-02
6480,2.71E-02,1.99E-02
6481,2.62E-02,2.05E-02
6482,2.50E-02,2.10E-02
6483,2.38E-02,2.15E-02
6484,2.24E-02,2.21E-02
6485,2.11E-02,2.26E-02
6486,2.01E-02,2.31E-02
6487,1.84E-02,2.36E-02
6488,1.79E-02,2.41E-02
6489,1.71E-02,2.45E-02
6490,1.63E-02,2.49E-02
6491,1.56E-02,2.53E-02
6492,1.50E-02,2.57E-02
6493,1.50E-02,2.61E-02
6494,1.51E-02,2.65E-02
6495,1.51E-02,2.68E-02
6496,1.48E-02,2.71E-02
6497,1.55E-02,2.74E-02
6498,1.59E-02,2.77E-02
6499,1.66E-02,2.80E-02
6500,1.69E-02,2.82E-02
6501,1.74E-02,2.85E-02
6502,1.82E-02,2.89E-02
6503,1.88E-02,2.92E-02
6504,2.06E-02,2.99E-02
6505,1.96E-02,2.96E-02
6506,2.51E-02,3.18E-02
6507,2.47E-02,3.15E-02
6508,2.41E-02,3.15E-02
6509,2.90E-02,1.72E-02
6510,2.85E-02,1.72E-02
6511,2.83E-02,1.72E-02
6512,2.07E-02,4.91E-02
6513,2.08E-02,4.75E-02
6514,2.08E-02,4.60E-02
6515,2.05E-02,4.46E-02
6516,2.02E-02,4.31E-02
6517,2.02E-02,4.17E-02
6518,2.02E-02,4.03E-02
6519,2.01E-02,3.88E-02
6520,2.00E-02,3.74E-02
6521,2.00E-02,3.60E-02
6522,2.00E-02,3.45E-02
6523,2.00E-02,3.30E-02
6524,2.00E-02,3.16E-02
6525,2.01E-02,3.01E-02
6526,2.02E-02,2.86E-02
6527,2.03E-02,2.71E-02
6528,2.05E-02,2.56E-02
6529,2.06E-02,2.41E-02
6530,2.07E-02,2.26E-02
6531,2.09E-02,2.11E-02
6532,2.11E-02,1.96E-02
6533,2.12E-02,1.81E-02
6534,2.15E-02,1.66E-02
6535,2.37E-02,2.90E-02
6536,2.34E-02,2.59E-02
6537,2.31E-02,2.32E-02
6538,2.28E-02,2.07E-02
6539,2.27E-02,1.82E-02
6540,2.27E-02,1.58E-02
6541,2.26E-02,1.35E-02
6542,2.25E-02,9.09E-03
6543,2.25E-02,1.12E-02
6544,2.32E-02,3.13E-02
6545,2.14E-02,3.03E-02
6546,2.23E-02,7.13E-03
6547,2.16E-02,1.51E-02
6548,2.14E-02,1.33E-02
6549,2.13E-02,1.16E-02
6550,2.13E-02,9.87E-03
6551,2.13E-02,8.25E-03
6552,2.13E-02,6.75E-03
6553,2.15E-02,5.49E-03
6554,2.17E-02,4.74E-03
6555,2.20E-02,4.78E-03
6556,2.22E-02,5.67E-03
6557,2.23E-02,3.08E-02
6558,2.41E-02,1.77E-02
6559,2.25E-02,9.21E-03
6560,2.26E-02,1.13E-02
6561,2.26E-02,1.36E-02
6562,2.26E-02,1.59E-02
6563,2.27E-02,1.82E-02
6564,2.29E-02,2.06E-02
6565,2.33E-02,2.30E-02
6566,2.36E-02,2.87E-02
6567,2.35E-02,2.56E-02
6568,2.15E-02,1.63E-02
6569,2.12E-02,1.79E-02
6570,2.10E-02,1.94E-02
6571,2.09E-02,2.09E-02
6572,2.07E-02,2.24E-02
6573,2.06E-02,2.40E-02
6574,2.05E-02,2.55E-02
6575,2.03E-02,2.69E-02
6576,2.02E-02,2.84E-02
6577,2.01E-02,2.99E-02
6578,2.01E-02,3.14E-02
6579,2.00E-02,3.29E-02
6580,2.00E-02,3.43E-02
6581,2.01E-02,3.58E-02
6582,2.01E-02,3.72E-02
6583,2.02E-02,3.86E-02
6584,2.04E-02,4.01E-02
6585,2.05E-02,4.15E-02
6586,2.06E-02,4.30E-02
6587,2.07E-02,4.44E-02
6588,2.09E-02,4.59E-02
6589,2.08E-02,4.73E-02
6590,2.07E-02,4.89E-02
6591,2.88E-02,1.76E-02
6592,2.89E-02,1.76E-02
6593,3.16E-02,1.77E-02
6594,2.93E-02,1.79E-02
6595,2.42E-02,3.12E-02
6596,2.47E-02,3.12E-02
6597,2.53E-02,3.14E-02
6598,2.04E-02,2.99E-02
6599,1.96E-02,2.96E-02
6600,1.90E-02,2.93E-02
6601,1.76E-02,2.86E-02
6602,1.84E-02,2.90E-02
6603,1.72E-02,2.83E-02
6604,1.66E-02,2.81E-02
6605,1.61E-02,2.78E-02
6606,1.57E-02,2.75E-02
6607,1.55E-02,2.72E-02
6608,1.56E-02,2.69E-02
6609,1.54E-02,2.57E-02
6610,1.53E-02,2.62E-02
6611,1.54E-02,2.66E-02
6612,1.60E-02,2.54E-02
6613,1.67E-02,2.50E-02
6614,1.76E-02,2.46E-02
6615,1.95E-02,2.36E-02
6616,1.88E-02,2.41E-02
6617,2.04E-02,2.32E-02
6618,2.18E-02,2.26E-02
6619,2.30E-02,2.21E-02
6620,2.44E-02,2.16E-02
6621,2.56E-02,2.11E-02
6622,2.66E-02,2.05E-02
6623,2.73E-02,2.00E-02
6624,2.83E-02,1.95E-02
6625,2.89E-02,1.91E-02
6626,2.93E-02,1.87E-02
6627,3.02E-02,1.77E-02
6628,3.03E-02,1.79E-02
6629,2.99E-02,1.83E-02
6630,3.03E-02,1.81E-02
6631,2.95E-02,1.77E-02
6632,2.92E-02,1.76E-02
6633,2.14E-02,1.48E-02
6634,2.25E-02,7.26E-03
6635,2.32E-02,3.11E-02
6636,2.15E-02,3.03E-02
6637,2.24E-02,3.07E-02
6638,2.22E-02,5.74E-03
6639,2.21E-02,4.76E-03
6640,2.20E-02,4.61E-03
6641,2.16E-02,5.29E-03
6642,2.14E-02,6.52E-03
6643,2.13E-02,8.01E-03
6644,2.12E-02,9.63E-03
6645,2.13E-02,1.13E-02
6646,2.13E-02,1.31E-02
6647,2.94E-02,1.80E-02
6648,3.01E-02,1.86E-02
6649,3.02E-02,1.83E-02
6650,3.02E-02,1.82E-02
6651,2.99E-02,1.81E-02
6652,2.94E-02,1.89E-02
6653,2.90E-02,1.92E-02
6654,2.84E-02,1.97E-02
6655,2.77E-02,2.01E-02
6656,2.70E-02,2.06E-02
6657,2.60E-02,2.11E-02
6658,2.49E-02,2.16E-02
6659,2.36E-02,2.22E-02
6660,2.24E-02,2.27E-02
6661,2.14E-02,2.32E-02
6662,1.95E-02,2.37E-02
6663,1.96E-02,2.42E-02
6664,1.81E-02,2.46E-02
6665,1.72E-02,2.51E-02
6666,1.65E-02,2.54E-02
6667,1.59E-02,2.58E-02
6668,1.59E-02,2.62E-02
6669,1.57E-02,2.66E-02
6670,1.58E-02,2.69E-02
6671,1.59E-02,2.72E-02
6672,1.59E-02,2.75E-02
6673,1.64E-02,2.78E-02
6674,1.68E-02,2.81E-02
6675,1.73E-02,2.84E-02
6676,1.78E-02,2.87E-02
6677,1.87E-02,2.90E-02
6678,1.92E-02,2.93E-02
6679,2.05E-02,2.99E-02
6680,1.98E-02,2.96E-02
6681,2.57E-02,3.10E-02
6682,2.48E-02,3.09E-02
6683,2.40E-02,3.09E-02
6684,2.60E-02,1.83E-02
6685,2.73E-02,1.85E-02
6686,3.21E-02,1.82E-02
6687,2.89E-02,1.80E-02
6688,2.88E-02,1.80E-02
6689,2.92E-02,1.81E-02
6690,2.07E-02,4.88E-02
6691,2.08E-02,4.72E-02
6692,2.09E-02,4.57E-02
6693,2.09E-02,4.42E-02
6694,2.07E-02,4.28E-02
6695,2.07E-02,4.13E-02
6696,2.05E-02,3.99E-02
6697,2.03E-02,3.85E-02
6698,2.02E-02,3.70E-02
6699,2.01E-02,3.56E-02
6700,2.01E-02,3.41E-02
6701,2.01E-02,3.27E-02
6702,2.01E-02,3.12E-02
6703,2.02E-02,2.97E-02
6704,2.03E-02,2.83E-02
6705,2.04E-02,2.68E-02
6706,2.05E-02,2.53E-02
6707,2.06E-02,2.38E-02
6708,2.08E-02,2.23E-02
6709,2.09E-02,2.07E-02
6710,2.11E-02,1.92E-02
6711,2.12E-02,1.77E-02
6712,2.15E-02,1.61E-02
6713,2.37E-02,2.81E-02
6714,2.35E-02,2.51E-02
6715,2.34E-02,2.28E-02
6716,2.30E-02,2.04E-02
6717,2.27E-02,1.81E-02
6718,2.26E-02,1.58E-02
6719,2.26E-02,1.36E-02
6720,2.25E-02,9.30E-03
6721,2.25E-02,1.14E-02
6722,2.31E-02,3.09E-02
6723,2.13E-02,3.03E-02
6724,2.24E-02,7.35E-03
6725,2.16E-02,1.46E-02
6726,2.14E-02,1.28E-02
6727,2.13E-02,1.11E-02
6728,2.13E-02,9.40E-03
6729,2.14E-02,7.78E-03
6730,2.14E-02,6.31E-03
6731,2.16E-02,5.11E-03
6732,2.19E-02,4.49E-03
6733,2.20E-02,4.74E-03
6734,2.22E-02,5.79E-03
6735,2.21E-02,3.06E-02
6736,2.25E-02,9.35E-03
6737,2.26E-02,1.14E-02
6738,2.26E-02,1.36E-02
6739,2.26E-02,1.58E-02
6740,2.26E-02,1.80E-02
6741,2.30E-02,2.02E-02
6742,2.34E-02,2.24E-02
6743,2.38E-02,2.74E-02
6744,2.36E-02,2.47E-02
6745,2.15E-02,1.59E-02
6746,2.13E-02,1.75E-02
6747,2.11E-02,1.90E-02
6748,2.09E-02,2.05E-02
6749,2.08E-02,2.21E-02
6750,2.06E-02,2.36E-02
6751,2.05E-02,2.51E-02
6752,2.04E-02,2.66E-02
6753,2.03E-02,2.81E-02
6754,2.02E-02,2.96E-02
6755,2.02E-02,3.10E-02
6756,2.01E-02,3.25E-02
6757,2.02E-02,3.40E-02
6758,2.02E-02,3.54E-02
6759,2.03E-02,3.68E-02
6760,2.04E-02,3.83E-02
6761,2.06E-02,3.97E-02
6762,2.07E-02,4.12E-02
6763,2.09E-02,4.26E-02
6764,2.09E-02,4.41E-02
6765,2.09E-02,4.55E-02
6766,2.08E-02,4.70E-02
6767,2.05E-02,4.86E-02
6768,2.87E-02,1.84E-02
6769,2.87E-02,1.84E-02
6770,2.92E-02,1.85E-02
6771,2.84E-02,1.87E-02
6772,2.59E-02,1.90E-02
6773,2.66E-02,1.91E-02
6774,2.40E-02,3.07E-02
6775,2.50E-02,3.08E-02
6776,2.46E-02,3.07E-02
6777,2.06E-02,2.99E-02
6778,2.00E-02,2.96E-02
6779,1.94E-02,2.93E-02
6780,1.81E-02,2.87E-02
6781,1.88E-02,2.90E-02
6782,1.76E-02,2.85E-02
6783,1.70E-02,2.82E-02
6784,1.66E-02,2.79E-02
6785,1.63E-02,2.76E-02
6786,1.62E-02,2.73E-02
6787,1.60E-02,2.69E-02
6788,1.63E-02,2.59E-02
6789,1.63E-02,2.63E-02
6790,1.62E-02,2.66E-02
6791,1.70E-02,2.55E-02
6792,1.78E-02,2.51E-02
6793,1.89E-02,2.47E-02
6794,2.03E-02,2.37E-02
6795,2.00E-02,2.42E-02
6796,2.18E-02,2.32E-02
6797,2.27E-02,2.27E-02
6798,2.45E-02,2.22E-02
6799,2.55E-02,2.17E-02
6800,2.65E-02,2.12E-02
6801,2.72E-02,2.07E-02
6802,2.80E-02,2.02E-02
6803,2.87E-02,1.98E-02
6804,2.91E-02,1.94E-02
6805,3.00E-02,1.85E-02
6806,3.01E-02,1.86E-02
6807,2.97E-02,1.91E-02
6808,3.01E-02,1.88E-02
6809,2.97E-02,1.84E-02
6810,2.92E-02,1.84E-02
6811,2.14E-02,1.44E-02
6812,2.25E-02,7.42E-03
6813,2.32E-02,3.07E-02
6814,2.13E-02,3.02E-02
6815,2.22E-02,3.05E-02
6816,2.24E-02,5.82E-03
6817,2.21E-02,4.70E-03
6818,2.20E-02,4.38E-03
6819,2.17E-02,4.94E-03
6820,2.15E-02,6.10E-03
6821,2.13E-02,7.57E-03
6822,2.13E-02,9.18E-03
6823,2.14E-02,1.09E-02
6824,2.13E-02,1.26E-02
6825,2.94E-02,1.87E-02
6826,2.99E-02,1.93E-02
6827,3.00E-02,1.90E-02
6828,2.99E-02,1.89E-02
6829,2.97E-02,1.88E-02
6830,2.92E-02,1.95E-02
6831,2.88E-02,1.99E-02
6832,2.84E-02,2.03E-02
6833,2.74E-02,2.07E-02
6834,2.71E-02,2.12E-02
6835,2.58E-02,2.17E-02
6836,2.47E-02,2.22E-02
6837,2.36E-02,2.27E-02
6838,2.27E-02,2.32E-02
6839,2.07E-02,2.37E-02
6840,2.05E-02,2.42E-02
6841,1.97E-02,2.47E-02
6842,1.82E-02,2.51E-02
6843,1.74E-02,2.55E-02
6844,1.69E-02,2.59E-02
6845,1.68E-02,2.63E-02
6846,1.68E-02,2.66E-02
6847,1.63E-02,2.70E-02
6848,1.64E-02,2.73E-02
6849,1.67E-02,2.76E-02
6850,1.69E-02,2.79E-02
6851,1.73E-02,2.82E-02
6852,1.78E-02,2.85E-02
6853,1.83E-02,2.88E-02
6854,1.89E-02,2.91E-02
6855,1.96E-02,2.93E-02
6856,2.07E-02,2.99E-02
6857,2.01E-02,2.96E-02
6858,2.72E-02,3.05E-02
6859,2.44E-02,3.06E-02
6860,2.57E-02,1.97E-02
6861,2.60E-02,1.97E-02
6862,2.75E-02,1.93E-02
6863,2.83E-02,1.90E-02
6864,2.89E-02,1.87E-02
6865,2.84E-02,1.87E-02
