Element Number,Area,Von Mises Stress
46817,5.40E-03,2.11E-02
46818,5.37E-03,2.09E-02
46819,2.83E-03,1.57E-02
46820,3.97E-03,1.58E-02
46821,5.73E-03,1.20E-02
46822,6.13E-03,1.71E-02
46823,5.16E-03,1.83E-02
46824,5.95E-03,1.93E-02
46825,5.87E-03,2.02E-02
46826,5.77E-03,1.41E-02
46827,6.38E-03,1.69E-02
46828,5.65E-03,1.86E-02
46829,4.85E-03,1.83E-02
46830,5.14E-03,1.83E-02
46831,5.82E-03,1.92E-02
46832,5.33E-03,2.03E-02
46833,5.57E-03,1.86E-02
46834,6.05E-03,1.52E-02
46835,4.59E-03,1.48E-02
46836,3.46E-03,1.49E-02
46837,6.68E-03,1.66E-02
46838,5.69E-03,1.91E-02
46839,5.23E-03,2.13E-02
46840,4.16E-03,1.61E-02
46841,6.73E-03,1.64E-02
46842,5.61E-03,1.90E-02
46843,4.95E-03,2.05E-02
46844,5.77E-03,2.19E-02
46845,5.47E-03,1.88E-02
46846,5.15E-03,2.07E-02
46847,5.83E-03,2.20E-02
46848,5.41E-03,1.87E-02
46849,5.31E-03,2.08E-02
46850,5.92E-03,2.21E-02
46851,5.43E-03,1.85E-02
46852,5.36E-03,2.09E-02
46853,6.03E-03,2.21E-02
46854,5.40E-03,1.83E-02
46855,5.37E-03,2.11E-02
46856,6.20E-03,2.21E-02
46857,5.34E-03,1.82E-02
46858,5.37E-03,2.12E-02
46859,5.24E-03,1.57E-02
46860,5.54E-03,1.60E-02
46861,6.35E-03,2.22E-02
46862,5.91E-03,2.21E-02
46863,6.35E-03,2.22E-02
46864,6.44E-03,2.22E-02
46865,5.30E-03,2.14E-02
46866,5.46E-03,2.15E-02
46867,5.43E-03,1.96E-02
46868,5.43E-03,1.94E-02
46869,6.30E-03,2.17E-02
46870,5.14E-03,1.76E-02
46871,5.23E-03,1.66E-02
46872,4.40E-03,1.68E-02
46873,4.58E-03,1.74E-02
46874,4.37E-03,1.70E-02
46875,5.83E-03,1.77E-02
46876,5.99E-03,1.78E-02
46877,6.12E-03,1.80E-02
46878,6.18E-03,1.81E-02
46879,6.14E-03,1.82E-02
46880,6.06E-03,1.83E-02
46881,5.93E-03,1.84E-02
46882,5.86E-03,1.85E-02
46883,5.86E-03,1.85E-02
46884,5.99E-03,1.86E-02
46885,5.84E-03,1.86E-02
46886,5.82E-03,1.86E-02
46887,4.39E-03,1.72E-02
46888,6.40E-03,1.57E-02
46889,6.14E-03,1.57E-02
46890,5.69E-03,1.58E-02
46891,4.92E-03,1.59E-02
46892,3.77E-03,1.59E-02
46893,3.53E-03,1.82E-02
46894,4.81E-03,1.82E-02
46895,6.97E-03,1.55E-02
46896,5.19E-03,1.84E-02
46897,5.74E-03,1.97E-02
46898,5.50E-03,2.10E-02
46899,4.85E-03,1.27E-02
46900,5.54E-03,1.32E-02
46901,5.17E-03,1.34E-02
46902,5.51E-03,1.81E-02
46903,5.46E-03,1.76E-02
46904,5.40E-03,1.77E-02
46905,5.52E-03,1.76E-02
46906,5.87E-03,1.71E-02
46907,5.79E-03,1.72E-02
46908,5.89E-03,1.71E-02
46909,5.84E-03,1.67E-02
46910,5.99E-03,1.59E-02
46911,5.98E-03,1.60E-02
46912,5.98E-03,1.56E-02
46913,5.94E-03,1.57E-02
46914,5.96E-03,1.21E-02
46915,5.34E-03,2.03E-02
46916,5.38E-03,1.89E-02
46917,5.36E-03,1.91E-02
46918,5.18E-03,1.87E-02
46919,5.33E-03,1.79E-02
46920,5.60E-03,1.66E-02
46921,6.43E-03,1.57E-02
46922,5.81E-03,1.41E-02
46923,5.59E-03,1.30E-02
46924,5.72E-03,1.76E-02
46925,5.81E-03,1.20E-02
46926,5.16E-03,1.55E-02
46927,4.88E-03,1.54E-02
46928,4.31E-03,1.33E-02
46929,5.20E-03,1.46E-02
46930,5.42E-03,1.79E-02
46931,6.22E-03,1.41E-02
46932,5.93E-03,1.38E-02
46933,5.70E-03,1.47E-02
46934,6.81E-03,1.56E-02
46935,5.33E-03,1.84E-02
46936,5.17E-03,1.83E-02
46937,5.90E-03,1.96E-02
46938,5.83E-03,1.98E-02
46939,5.69E-03,2.12E-02
46940,5.33E-03,2.12E-02
46941,5.57E-03,1.27E-02
46942,5.40E-03,1.32E-02
46943,5.34E-03,1.31E-02
46944,5.33E-03,1.34E-02
46945,5.01E-03,1.37E-02
46946,5.70E-03,1.81E-02
46947,5.67E-03,1.80E-02
46948,5.57E-03,1.80E-02
46949,5.34E-03,1.77E-02
46950,5.65E-03,1.73E-02
46951,5.57E-03,1.74E-02
46952,5.76E-03,1.72E-02
46953,5.85E-03,1.64E-02
46954,5.99E-03,1.60E-02
46955,7.13E-03,1.21E-02
46956,5.34E-03,2.05E-02
46957,5.37E-03,2.01E-02
46958,5.35E-03,1.92E-02
46959,5.29E-03,1.82E-02
46960,5.21E-03,1.84E-02
46961,5.42E-03,1.80E-02
46962,5.91E-03,1.68E-02
46963,5.79E-03,1.66E-02
46964,5.64E-03,1.62E-02
46965,4.87E-03,1.56E-02
46966,5.83E-03,1.54E-02
46967,5.13E-03,1.42E-02
46968,4.23E-03,1.43E-02
46969,7.06E-03,1.41E-02
46970,5.62E-03,1.38E-02
46971,6.62E-03,1.27E-02
46972,5.88E-03,1.74E-02
46973,5.72E-03,1.75E-02
46974,6.62E-03,1.70E-02
46975,5.44E-03,1.17E-02
46976,4.68E-03,1.18E-02
46977,5.76E-03,2.17E-02
46978,5.85E-03,1.43E-02
46979,6.62E-03,1.56E-02
46980,5.48E-03,1.85E-02
46981,5.20E-03,1.83E-02
46982,6.04E-03,1.95E-02
46983,5.83E-03,1.99E-02
46984,5.70E-03,2.14E-02
46985,5.09E-03,2.14E-02
46986,6.01E-03,1.28E-02
46987,4.46E-03,1.41E-02
46988,4.48E-03,1.40E-02
46989,5.92E-03,1.61E-02
46990,5.90E-03,1.62E-02
46991,6.00E-03,1.60E-02
46992,5.36E-03,2.07E-02
46993,6.23E-03,1.59E-02
46994,4.65E-03,1.56E-02
46995,5.50E-03,1.50E-02
46996,5.99E-03,1.72E-02
46997,5.77E-03,1.75E-02
46998,5.70E-03,1.75E-02
46999,5.15E-03,1.83E-02
47000,5.99E-03,1.94E-02
47001,5.91E-03,2.01E-02
47002,5.73E-03,2.15E-02
47003,3.97E-03,2.16E-02
47004,4.72E-03,1.47E-02
47005,5.43E-03,2.11E-02
47006,5.40E-03,2.09E-02
47007,5.72E-03,1.40E-02
47008,6.08E-03,1.42E-02
47009,4.85E-03,1.19E-02
47010,6.20E-03,1.70E-02
47011,5.67E-03,1.86E-02
47012,5.17E-03,1.83E-02
47013,5.87E-03,1.93E-02
47014,5.72E-03,2.02E-02
47015,5.65E-03,1.86E-02
47016,3.17E-03,1.48E-02
47017,6.38E-03,1.67E-02
47018,5.56E-03,1.85E-02
47019,4.94E-03,1.83E-02
47020,5.09E-03,1.83E-02
47021,5.75E-03,1.92E-02
47022,6.02E-03,2.16E-02
47023,6.76E-03,1.17E-02
47024,6.31E-03,1.65E-02
47025,5.64E-03,1.91E-02
47026,5.10E-03,2.04E-02
47027,5.77E-03,2.19E-02
47028,5.67E-03,1.61E-02
47029,5.97E-03,1.63E-02
47030,5.55E-03,1.89E-02
47031,5.12E-03,2.05E-02
47032,5.82E-03,2.20E-02
47033,5.38E-03,1.83E-02
47034,5.46E-03,1.88E-02
47035,5.23E-03,2.07E-02
47036,5.87E-03,2.21E-02
47037,4.84E-03,1.34E-02
47038,4.30E-03,1.34E-02
47039,4.87E-03,1.32E-02
47040,5.32E-03,1.31E-02
47041,5.14E-03,1.33E-02
47042,5.44E-03,1.86E-02
47043,5.35E-03,2.08E-02
47044,5.95E-03,2.22E-02
47045,5.43E-03,1.85E-02
47046,5.34E-03,2.10E-02
47047,6.09E-03,2.22E-02
47048,5.96E-03,1.38E-02
47049,6.93E-03,1.34E-02
47050,5.40E-03,1.83E-02
47051,5.36E-03,2.11E-02
47052,5.33E-03,1.56E-02
47053,5.48E-03,1.58E-02
47054,6.26E-03,2.23E-02
47055,6.49E-03,2.22E-02
47056,3.89E-03,2.21E-02
47057,5.15E-03,1.43E-02
47058,6.39E-03,2.22E-02
47059,6.42E-03,2.23E-02
47060,5.34E-03,1.81E-02
47061,5.32E-03,2.12E-02
47062,6.49E-03,1.61E-02
47063,6.39E-03,2.23E-02
47064,5.27E-03,2.14E-02
47065,5.56E-03,1.96E-02
47066,5.56E-03,1.93E-02
47067,5.35E-03,2.15E-02
47068,6.61E-03,1.26E-02
47069,6.37E-03,1.23E-02
47070,4.79E-03,1.78E-02
47071,4.48E-03,1.77E-02
47072,5.24E-03,2.17E-02
47073,6.36E-03,1.64E-02
47074,5.16E-03,1.67E-02
47075,4.48E-03,1.75E-02
47076,4.37E-03,1.69E-02
47077,5.74E-03,1.76E-02
47078,5.86E-03,1.77E-02
47079,6.04E-03,1.79E-02
47080,6.17E-03,1.80E-02
47081,6.14E-03,1.82E-02
47082,6.09E-03,1.83E-02
47083,5.97E-03,1.84E-02
47084,5.86E-03,1.84E-02
47085,5.83E-03,1.85E-02
47086,5.88E-03,1.85E-02
47087,5.95E-03,1.86E-02
47088,5.81E-03,1.86E-02
47089,4.39E-03,1.71E-02
47090,4.41E-03,1.73E-02
47091,6.24E-03,1.55E-02
47092,5.99E-03,1.56E-02
47093,5.57E-03,1.57E-02
47094,5.47E-03,1.57E-02
47095,6.49E-03,1.81E-02
47096,4.20E-03,1.82E-02
47097,5.00E-03,1.35E-02
47098,7.45E-03,1.52E-02
47099,6.89E-03,1.50E-02
47100,7.14E-03,1.54E-02
47101,5.23E-03,1.84E-02
47102,5.82E-03,1.97E-02
47103,5.50E-03,2.12E-02
47104,5.28E-03,1.29E-02
47105,5.20E-03,1.35E-02
47106,5.58E-03,1.81E-02
47107,5.44E-03,1.75E-02
47108,5.38E-03,1.76E-02
47109,5.47E-03,1.75E-02
47110,5.87E-03,1.71E-02
47111,5.79E-03,1.71E-02
47112,5.84E-03,1.69E-02
47113,5.89E-03,1.70E-02
47114,5.84E-03,1.67E-02
47115,5.83E-03,1.68E-02
47116,5.83E-03,1.65E-02
47117,6.07E-03,1.57E-02
47118,6.04E-03,1.58E-02
47119,6.00E-03,1.55E-02
47120,6.07E-03,1.56E-02
47121,6.41E-03,1.54E-02
47122,6.40E-03,1.19E-02
47123,5.34E-03,2.03E-02
47124,5.34E-03,1.88E-02
47125,5.32E-03,1.90E-02
47126,5.19E-03,1.86E-02
47127,5.44E-03,1.77E-02
47128,5.77E-03,1.64E-02
47129,6.32E-03,1.55E-02
47130,6.10E-03,1.39E-02
47131,5.61E-03,1.29E-02
47132,5.76E-03,1.74E-02
47133,5.48E-03,1.17E-02
47134,5.39E-03,1.52E-02
47135,5.48E-03,1.50E-02
47136,5.57E-03,1.77E-02
47137,5.25E-03,1.54E-02
47138,5.20E-03,1.53E-02
47139,5.86E-03,1.39E-02
47140,5.55E-03,1.37E-02
47141,6.01E-03,1.46E-02
47142,6.77E-03,1.54E-02
47143,5.39E-03,1.84E-02
47144,5.22E-03,1.84E-02
47145,5.99E-03,1.97E-02
47146,5.86E-03,1.98E-02
47147,5.65E-03,2.14E-02
47148,5.37E-03,2.14E-02
47149,5.63E-03,1.29E-02
47150,5.42E-03,1.34E-02
47151,5.42E-03,1.32E-02
47152,5.13E-03,1.38E-02
47153,5.44E-03,1.55E-02
47154,4.43E-03,1.53E-02
47155,4.98E-03,1.52E-02
47156,5.84E-03,1.53E-02
47157,6.00E-03,1.81E-02
47158,5.09E-03,1.79E-02
47159,5.26E-03,1.80E-02
47160,5.41E-03,1.76E-02
47161,5.60E-03,1.72E-02
47162,5.52E-03,1.73E-02
47163,5.77E-03,1.71E-02
47164,5.80E-03,1.63E-02
47165,6.04E-03,1.58E-02
47166,5.52E-03,1.50E-02
47167,6.34E-03,1.51E-02
47168,5.46E-03,2.05E-02
47169,5.39E-03,1.92E-02
47170,5.36E-03,1.81E-02
47171,5.46E-03,1.78E-02
47172,6.23E-03,1.67E-02
47173,6.00E-03,1.64E-02
47174,5.98E-03,1.61E-02
47175,5.16E-03,1.55E-02
47176,5.58E-03,1.52E-02
47177,7.08E-03,1.39E-02
47178,5.20E-03,1.41E-02
47179,7.84E-03,1.38E-02
47180,6.47E-03,1.35E-02
47181,6.04E-03,1.25E-02
47182,5.90E-03,1.72E-02
47183,5.72E-03,1.74E-02
47184,6.57E-03,1.69E-02
47185,5.19E-03,1.15E-02
47186,3.87E-03,1.31E-02
47187,5.39E-03,1.58E-02
47188,5.96E-03,1.42E-02
47189,6.55E-03,1.55E-02
47190,5.54E-03,1.85E-02
47191,5.19E-03,1.84E-02
47192,6.00E-03,1.95E-02
47193,5.83E-03,2.00E-02
47194,5.70E-03,2.16E-02
47195,5.47E-03,2.16E-02
47196,5.38E-03,1.29E-02
47197,6.21E-03,1.30E-02
47198,4.86E-03,1.43E-02
47199,4.94E-03,1.41E-02
47200,5.94E-03,1.60E-02
47201,5.87E-03,1.61E-02
47202,5.98E-03,1.59E-02
47203,5.20E-03,1.48E-02
47204,6.31E-03,1.18E-02
47205,5.28E-03,2.13E-02
47206,4.52E-03,1.45E-02
47207,4.97E-03,1.46E-02
47208,5.48E-03,2.07E-02
47209,6.87E-03,1.57E-02
47210,6.34E-03,1.55E-02
47211,5.96E-03,1.37E-02
47212,4.66E-03,1.43E-02
47213,5.40E-03,1.41E-02
47214,5.53E-03,1.22E-02
47215,6.03E-03,1.70E-02
47216,5.69E-03,1.74E-02
47217,5.62E-03,1.73E-02
47218,6.36E-03,1.74E-02
47219,5.47E-03,1.98E-02
47220,4.10E-03,1.47E-02
47221,5.32E-03,1.48E-02
47222,4.17E-03,1.51E-02
47223,5.27E-03,1.50E-02
47224,4.24E-03,1.48E-02
47225,4.19E-03,1.60E-02
47226,6.31E-03,1.12E-02
47227,6.35E-03,1.14E-02
47228,5.78E-03,1.86E-02
47229,5.21E-03,1.83E-02
47230,5.94E-03,1.94E-02
47231,5.74E-03,2.01E-02
47232,5.79E-03,2.17E-02
47233,4.37E-03,2.18E-02
47234,5.64E-03,1.86E-02
47235,4.81E-03,1.46E-02
47236,4.01E-03,1.46E-02
47237,5.11E-03,1.14E-02
47238,3.59E-03,1.16E-02
47239,5.48E-03,2.11E-02
47240,5.43E-03,2.08E-02
47241,4.86E-03,1.45E-02
47242,5.35E-03,1.49E-02
47243,4.86E-03,1.47E-02
47244,4.82E-03,1.18E-02
47245,6.19E-03,1.68E-02
47246,5.89E-03,1.56E-02
47247,5.82E-03,1.58E-02
47248,5.32E-03,1.57E-02
47249,5.57E-03,1.85E-02
47250,5.60E-03,1.86E-02
47251,5.15E-03,1.83E-02
47252,5.80E-03,1.93E-02
47253,5.52E-03,2.02E-02
47254,5.19E-03,2.17E-02
47255,5.54E-03,1.13E-02
47256,6.22E-03,1.66E-02
47257,4.55E-03,1.54E-02
47258,5.29E-03,1.83E-02
47259,5.17E-03,1.83E-02
47260,5.70E-03,1.92E-02
47261,5.30E-03,2.03E-02
47262,5.76E-03,2.20E-02
47263,5.84E-03,1.64E-02
47264,4.59E-03,1.52E-02
47265,5.62E-03,1.91E-02
47266,5.23E-03,2.04E-02
47267,5.82E-03,2.21E-02
47268,4.21E-03,1.61E-02
47269,5.40E-03,1.83E-02
47270,5.75E-03,1.83E-02
47271,5.25E-03,1.83E-02
47272,5.50E-03,1.89E-02
47273,5.22E-03,2.06E-02
47274,5.80E-03,2.22E-02
47275,5.41E-03,1.29E-02
47276,5.33E-03,1.32E-02
47277,5.47E-03,1.88E-02
47278,5.30E-03,2.07E-02
47279,5.93E-03,2.22E-02
47280,5.44E-03,1.86E-02
47281,5.34E-03,2.08E-02
47282,6.00E-03,2.23E-02
47283,6.08E-03,1.36E-02
47284,5.42E-03,1.84E-02
47285,5.35E-03,2.10E-02
47286,5.41E-03,1.57E-02
47287,6.16E-03,2.23E-02
47288,4.69E-03,1.44E-02
47289,5.33E-03,1.55E-02
47290,3.49E-03,1.28E-02
47291,3.78E-03,1.26E-02
47292,6.85E-03,2.23E-02
47293,6.02E-03,2.21E-02
47294,5.14E-03,1.44E-02
47295,6.59E-03,2.23E-02
47296,6.48E-03,2.23E-02
47297,5.48E-03,1.82E-02
47298,5.30E-03,2.11E-02
47299,5.80E-03,1.60E-02
47300,6.30E-03,2.24E-02
47301,5.83E-03,1.80E-02
47302,5.24E-03,2.13E-02
47303,6.14E-03,1.62E-02
47304,6.43E-03,2.24E-02
47305,5.70E-03,1.95E-02
47306,5.69E-03,1.92E-02
47307,5.17E-03,2.14E-02
47308,4.57E-03,1.65E-02
47309,6.53E-03,2.22E-02
47310,6.96E-03,2.23E-02
47311,5.20E-03,1.22E-02
47312,3.71E-03,1.79E-02
47313,3.26E-03,1.77E-02
47314,4.93E-03,2.16E-02
47315,4.19E-03,1.66E-02
47316,4.24E-03,1.75E-02
47317,3.70E-03,2.17E-02
47318,4.35E-03,1.68E-02
47319,4.59E-03,1.25E-02
47320,5.70E-03,1.75E-02
47321,5.75E-03,1.76E-02
47322,5.97E-03,1.78E-02
47323,6.11E-03,1.79E-02
47324,6.18E-03,1.81E-02
47325,6.07E-03,1.82E-02
47326,6.03E-03,1.83E-02
47327,5.81E-03,1.84E-02
47328,5.81E-03,1.84E-02
47329,5.81E-03,1.85E-02
47330,5.92E-03,1.85E-02
47331,5.87E-03,1.86E-02
47332,4.33E-03,1.72E-02
47333,4.34E-03,1.74E-02
47334,4.35E-03,1.70E-02
47335,6.14E-03,1.54E-02
47336,5.81E-03,1.55E-02
47337,5.43E-03,1.55E-02
47338,5.07E-03,1.44E-02
47339,3.46E-03,1.27E-02
47340,5.24E-03,1.83E-02
47341,4.73E-03,1.48E-02
47342,4.95E-03,1.82E-02
47343,5.04E-03,1.43E-02
47344,5.49E-03,2.01E-02
47345,4.28E-03,1.44E-02
47346,5.66E-03,1.48E-02
47347,4.16E-03,1.46E-02
47348,3.98E-03,1.45E-02
47349,5.12E-03,1.35E-02
47350,6.50E-03,1.50E-02
47351,6.46E-03,1.48E-02
47352,6.68E-03,1.52E-02
47353,5.29E-03,1.84E-02
47354,5.91E-03,1.98E-02
47355,5.56E-03,2.14E-02
47356,5.27E-03,1.35E-02
47357,5.49E-03,1.31E-02
47358,5.26E-03,1.37E-02
47359,3.84E-03,1.46E-02
47360,4.86E-03,1.48E-02
47361,3.90E-03,1.46E-02
47362,4.69E-03,1.47E-02
47363,5.57E-03,1.51E-02
47364,5.19E-03,1.50E-02
47365,5.98E-03,1.52E-02
47366,5.75E-03,1.81E-02
47367,5.40E-03,1.75E-02
47368,5.36E-03,1.75E-02
47369,5.46E-03,1.74E-02
47370,5.87E-03,1.70E-02
47371,5.78E-03,1.71E-02
47372,5.85E-03,1.68E-02
47373,5.92E-03,1.69E-02
47374,5.82E-03,1.65E-02
47375,5.86E-03,1.67E-02
47376,5.82E-03,1.64E-02
47377,6.07E-03,1.56E-02
47378,6.02E-03,1.57E-02
47379,6.28E-03,1.54E-02
47380,6.13E-03,1.55E-02
47381,6.92E-03,1.52E-02
47382,5.91E-03,1.17E-02
47383,5.44E-03,2.03E-02
47384,5.36E-03,1.87E-02
47385,5.36E-03,1.90E-02
47386,5.32E-03,1.85E-02
47387,5.57E-03,1.76E-02
47388,5.94E-03,1.62E-02
47389,5.48E-03,1.53E-02
47390,4.97E-03,1.42E-02
47391,6.54E-03,1.37E-02
47392,4.85E-03,1.45E-02
47393,6.15E-03,1.28E-02
47394,5.82E-03,1.73E-02
47395,5.74E-03,1.46E-02
47396,5.93E-03,1.44E-02
47397,6.47E-03,1.14E-02
47398,5.86E-03,1.44E-02
47399,6.38E-03,1.32E-02
47400,5.60E-03,1.98E-02
47401,6.84E-03,1.30E-02
47402,5.27E-03,1.56E-02
47403,5.57E-03,1.49E-02
47404,4.36E-03,1.50E-02
47405,3.58E-03,1.49E-02
47406,5.69E-03,1.38E-02
47407,5.48E-03,1.36E-02
47408,5.98E-03,1.44E-02
47409,6.63E-03,1.53E-02
47410,5.39E-03,1.85E-02
47411,5.29E-03,1.84E-02
47412,5.98E-03,1.97E-02
47413,5.90E-03,1.99E-02
47414,5.67E-03,2.16E-02
47415,5.49E-03,2.16E-02
47416,5.68E-03,1.31E-02
47417,5.01E-03,1.40E-02
47418,5.00E-03,1.48E-02
47419,5.46E-03,1.55E-02
47420,6.58E-03,1.81E-02
47421,6.22E-03,1.81E-02
47422,4.70E-03,1.79E-02
47423,5.35E-03,1.80E-02
47424,5.78E-03,1.62E-02
47425,6.06E-03,1.57E-02
47426,5.94E-03,1.50E-02
47427,5.55E-03,1.16E-02
47428,5.73E-03,1.16E-02
47429,5.85E-03,2.15E-02
47430,5.75E-03,1.81E-02
47431,5.04E-03,1.43E-02
47432,4.78E-03,1.79E-02
47433,5.43E-03,1.75E-02
47434,5.57E-03,1.76E-02
47435,5.57E-03,2.05E-02
47436,5.58E-03,2.00E-02
47437,5.48E-03,1.91E-02
47438,5.40E-03,1.80E-02
47439,5.30E-03,1.82E-02
47440,5.47E-03,1.77E-02
47441,6.36E-03,1.65E-02
47442,6.20E-03,1.63E-02
47443,6.33E-03,1.59E-02
47444,5.39E-03,1.53E-02
47445,5.39E-03,1.50E-02
47446,5.10E-03,1.39E-02
47447,6.50E-03,1.30E-02
47448,6.89E-03,1.32E-02
47449,4.45E-03,1.45E-02
47450,5.08E-03,1.43E-02
47451,6.13E-03,1.29E-02
47452,5.97E-03,1.24E-02
47453,5.90E-03,1.71E-02
47454,5.65E-03,1.73E-02
47455,6.57E-03,1.67E-02
47456,5.36E-03,1.13E-02
47457,5.96E-03,1.58E-02
47458,6.04E-03,1.11E-02
47459,6.44E-03,1.13E-02
47460,5.73E-03,1.86E-02
47461,5.50E-03,1.72E-02
47462,5.59E-03,1.71E-02
47463,5.84E-03,1.40E-02
47464,6.30E-03,1.53E-02
47465,5.52E-03,1.85E-02
47466,5.23E-03,1.84E-02
47467,5.96E-03,1.95E-02
47468,5.87E-03,2.00E-02
47469,5.73E-03,2.17E-02
47470,5.62E-03,2.18E-02
47471,4.99E-03,1.31E-02
47472,5.59E-03,1.32E-02
47473,4.65E-03,1.42E-02
47474,5.70E-03,1.86E-02
47475,5.91E-03,1.59E-02
47476,5.84E-03,1.60E-02
47477,5.94E-03,1.57E-02
47478,5.21E-03,1.47E-02
47479,6.33E-03,1.11E-02
47480,6.31E-03,1.10E-02
47481,3.37E-03,1.14E-02
47482,5.39E-03,2.13E-02
47483,5.56E-03,2.06E-02
47484,5.76E-03,1.97E-02
47485,6.70E-03,1.55E-02
47486,6.74E-03,1.53E-02
47487,5.07E-03,1.46E-02
47488,5.27E-03,1.43E-02
47489,5.66E-03,1.29E-02
47490,5.64E-03,1.45E-02
47491,5.67E-03,1.39E-02
47492,5.67E-03,1.20E-02
47493,6.05E-03,1.69E-02
47494,5.58E-03,1.73E-02
47495,5.56E-03,1.72E-02
47496,5.34E-03,1.59E-02
47497,4.96E-03,1.58E-02
47498,5.57E-03,1.85E-02
47499,5.20E-03,1.84E-02
47500,5.91E-03,1.94E-02
47501,5.74E-03,2.01E-02
47502,5.79E-03,2.19E-02
47503,6.82E-03,2.19E-02
47504,4.87E-03,1.45E-02
47505,5.88E-03,1.47E-02
47506,6.08E-03,1.46E-02
47507,5.52E-03,1.50E-02
47508,5.66E-03,1.48E-02
47509,5.81E-03,1.47E-02
47510,5.48E-03,1.10E-02
47511,5.48E-03,2.10E-02
47512,5.45E-03,2.08E-02
47513,4.42E-03,1.45E-02
47514,6.06E-03,1.17E-02
47515,6.10E-03,1.67E-02
47516,4.66E-03,1.56E-02
47517,5.58E-03,1.86E-02
47518,5.24E-03,1.84E-02
47519,5.78E-03,1.93E-02
47520,5.50E-03,2.02E-02
47521,5.79E-03,2.20E-02
47522,6.11E-03,2.22E-02
47523,6.02E-03,1.64E-02
47524,4.75E-03,1.53E-02
47525,5.37E-03,1.84E-02
47526,5.62E-03,1.92E-02
47527,5.35E-03,2.03E-02
47528,6.20E-03,1.44E-02
47529,5.89E-03,1.45E-02
47530,5.77E-03,2.21E-02
47531,5.85E-03,2.24E-02
47532,5.98E-03,2.24E-02
47533,5.50E-03,1.62E-02
47534,5.34E-03,1.83E-02
47535,5.36E-03,1.84E-02
47536,5.58E-03,1.90E-02
47537,5.32E-03,2.05E-02
47538,5.82E-03,2.22E-02
47539,4.29E-03,1.60E-02
47540,5.42E-03,1.28E-02
47541,5.40E-03,1.30E-02
47542,4.96E-03,1.51E-02
47543,5.48E-03,1.89E-02
47544,5.33E-03,2.06E-02
47545,5.84E-03,2.23E-02
47546,3.94E-03,1.47E-02
47547,5.15E-03,1.48E-02
47548,5.47E-03,1.87E-02
47549,5.35E-03,2.07E-02
47550,5.93E-03,2.24E-02
47551,6.10E-03,1.34E-02
47552,5.37E-03,1.51E-02
47553,5.54E-03,1.50E-02
47554,5.69E-03,1.48E-02
47555,5.27E-03,1.52E-02
47556,5.45E-03,1.51E-02
47557,5.11E-03,1.83E-02
47558,4.56E-03,1.83E-02
47559,3.94E-03,1.82E-02
47560,4.07E-03,1.82E-02
47561,5.32E-03,1.37E-02
47562,5.39E-03,1.85E-02
47563,5.34E-03,2.09E-02
47564,5.33E-03,1.56E-02
47565,6.07E-03,2.24E-02
47566,5.00E-03,1.45E-02
47567,6.70E-03,2.24E-02
47568,6.59E-03,2.24E-02
47569,5.40E-03,1.84E-02
47570,5.30E-03,2.10E-02
47571,5.47E-03,1.59E-02
47572,6.23E-03,2.24E-02
47573,4.93E-03,1.17E-02
47574,5.38E-03,1.82E-02
47575,5.26E-03,2.11E-02
47576,5.58E-03,1.61E-02
47577,6.35E-03,2.25E-02
47578,5.81E-03,1.92E-02
47579,5.06E-03,1.80E-02
47580,5.11E-03,2.13E-02
47581,5.08E-03,1.63E-02
47582,6.50E-03,2.25E-02
47583,6.22E-03,2.24E-02
47584,3.42E-03,1.78E-02
47585,4.92E-03,2.14E-02
47586,3.67E-03,1.65E-02
47587,3.80E-03,1.77E-02
47588,4.24E-03,2.16E-02
47589,4.21E-03,1.67E-02
47590,3.92E-03,2.17E-02
47591,4.37E-03,1.23E-02
47592,5.67E-03,1.74E-02
47593,5.70E-03,1.75E-02
47594,5.90E-03,1.77E-02
47595,6.08E-03,1.78E-02
47596,6.14E-03,1.80E-02
47597,6.08E-03,1.81E-02
47598,6.04E-03,1.82E-02
47599,5.79E-03,1.83E-02
47600,5.83E-03,1.84E-02
47601,5.71E-03,1.84E-02
47602,5.81E-03,1.85E-02
47603,5.88E-03,1.85E-02
47604,4.18E-03,1.26E-02
47605,4.28E-03,1.73E-02
47606,4.22E-03,1.75E-02
47607,4.29E-03,1.29E-02
47608,4.26E-03,1.71E-02
47609,4.26E-03,1.69E-02
47610,5.93E-03,1.53E-02
47611,5.68E-03,1.53E-02
47612,5.66E-03,1.54E-02
47613,5.35E-03,1.34E-02
47614,6.41E-03,1.49E-02
47615,6.12E-03,1.46E-02
47616,6.45E-03,1.51E-02
47617,5.37E-03,1.84E-02
47618,5.98E-03,1.98E-02
47619,5.62E-03,2.16E-02
47620,5.57E-03,1.33E-02
47621,5.24E-03,1.38E-02
47622,5.11E-03,1.50E-02
47623,4.96E-03,1.49E-02
47624,5.51E-03,1.52E-02
47625,5.30E-03,1.51E-02
47626,5.65E-03,1.54E-02
47627,5.45E-03,1.84E-02
47628,5.53E-03,1.83E-02
47629,5.40E-03,1.83E-02
47630,5.27E-03,1.79E-02
47631,6.62E-03,1.80E-02
47632,5.41E-03,1.74E-02
47633,5.37E-03,1.75E-02
47634,5.45E-03,1.73E-02
47635,5.69E-03,1.71E-02
47636,5.85E-03,1.69E-02
47637,5.76E-03,1.70E-02
47638,5.83E-03,1.67E-02
